channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins,firstReplyTimeHours
twitter,message,tweet,https://reply.buffer.com/conversations/W0jcggHTqgABZ-BJ,inbound,,amontalenti (Andrew Montalenti),"""Note for web developers &amp; designers who haven't come across this yet -- @Firefox's Screenshots tool is *really* handy. Video overview here: https://t.co/nMAV1I0ety""","EN,Video,Help Me",2018-07-13 17:08:16,2018-07-13 17:08:16,https://twitter.com/statuses/1017818003419881472,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jcdAHTqgABZ-BG,inbound,,Network4 (Network4),"""One good response to cyber-tracking are BOTH the @NoScript &amp; @Ghostery add-ons for @Firefox Browser.  Stay away from advertising snoop-ware like Google Chrome.  Google is *not* a search firm, it is mainly an advert firm, selling to #shadymiddlemen.  https://t.co/FBrpkKBtzR""","EN,Fan Luv",2018-07-13 17:08:02,2018-07-13 17:08:02,https://twitter.com/statuses/1017817943248384000,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jcLXpvIgABf4J1,inbound,,LogicJoel (Joel Palmer 💻🦀⚾),"""Just tried installing @firefox again. Thought maybe the other day was a fluke. Still can't access any sites. The best part... ""The owner of https://t.co/DS97WTHqmF has configured their website improperly"" Therefore, FF won't access it. LOL""","EN,Fan Luv",2018-07-13 17:06:52,2018-07-13 17:06:52,https://twitter.com/statuses/1017817648611160065,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jcLXpvIgABf4J1,inbound,,LogicJoel (Joel Palmer 💻🦀⚾),"""@asadotzler @firefox It's my work laptop. They do attempt to lock it down a bit. I may just not be able to use FF on it if what you're saying is what is happening and that makes sense. I will have my own MacBook shortly and I'll try on there. I'm sure you're right. Thank you for responding.""","EN,Fan Luv",2018-07-13 17:06:52,2018-07-13 21:07:07,https://twitter.com/statuses/1017878109025198082,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jcLXpvIgABf4J1,inbound,,LogicJoel (Joel Palmer 💻🦀⚾),"""@asadotzler @firefox Ah, ok. I will try that. Yes, they block certain sites with zScaler like social media and streaming etc. Thanks!""","EN,Fan Luv",2018-07-13 17:06:52,2018-07-13 21:17:34,https://twitter.com/statuses/1017880741626220544,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jbqHpvIgABf4Ja,inbound,,DanielOCL (Daniel 💭 🌹 🚀 🇧🇷),""":(( https://t.co/u1xFkMwudG""",Pending,2018-07-13 17:04:39,2018-07-13 17:04:39,https://twitter.com/statuses/1017817091678834688,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jbVwHTqgABZ-Am,inbound,,btbama22 (Brent Taylor),"""@firefox So what’s the difference in using this “Lockbox” versus just using the built in password manager in the browser?""","EN,Help Me",2018-07-13 17:03:18,2018-07-13 17:03:18,https://twitter.com/statuses/1017816750786859008,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jbB4mOBwABtL4N,inbound,,SantoshDesani (Santosh Desani),"""@gyandeeps, was the stolen #npm password, ""Daniel"" ? 😜 https://t.co/F32dv8kFno""","Pending,Help Me,EN",2018-07-13 17:01:58,2018-07-13 17:01:58,https://twitter.com/statuses/1017816415682859008,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ja1X80MQABsP0n,inbound,,Monternativo (Alessio Monte®),"""@firefox I hope to see lockbox ASAP in other country. (Like Italy) 🤓""","EN,Fan Luv",2018-07-13 17:01:07,2018-07-13 17:01:07,https://twitter.com/statuses/1017816204650668032,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jas380MQABsP0i,inbound,,TurretX (TurretCorruption),"""@firefox The fact that this tweet exists means someone was stupid enough to actually do that.""",EN,2018-07-13 17:00:32,2018-07-13 17:00:32,https://twitter.com/statuses/1017816054633062400,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jZOgHTqgABZ9_Z,inbound,,ganonms (Dani),"""Maldición! https://t.co/nm7aWcRcf0""","ES,Pending",2018-07-13 16:54:17,2018-07-13 16:54:17,https://twitter.com/statuses/1017814483044007937,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jZOgHTqgABZ9_Z,outbound,Miguel Useche,ganonms (Dani),"""@ganonms Puedes usar D4n13! como contraseña, es mas seguro ;) pero los ladrones suelen empezar a adivinar con variaciones de tu nombre -MU""","ES,Pending",2018-07-13 16:54:17,2018-07-13 19:19:05,https://twitter.com/statuses/1017850923207610369,8688,144.8,2.4133333333333336
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYuAHTqgABZ9_B,inbound,,dougdefrank (Doug DeFrank),"""Seriously? The password ""daniel"" is number 35 on the list of most common passwords list? https://t.co/0GguhBS2Kh""","EN,Pending,Help Me",2018-07-13 16:52:07,2018-07-13 16:52:07,https://twitter.com/statuses/1017813937096708096,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYt380MQABsPzc,inbound,,kuskunko (Tere),"""@paulcoyote Igual...
¿Qué te pasó @firefox antes eras chévere?""",ES,2018-07-13 16:52:05,2018-07-13 16:52:05,https://twitter.com/statuses/1017813930264219648,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYt380MQABsPzc,outbound,Miguel Useche,kuskunko (Tere),"""@kuskunko Seguimos siendolo,  ¿qué problemas tienes para ayudarte? -MU""",ES,2018-07-13 16:52:05,2018-07-13 19:19:37,https://twitter.com/statuses/1017851059321098240,8852,147.53333333333333,2.4588888888888887
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYt380MQABsPzc,inbound,,kuskunko (Tere),"""@firefox_es MU: Actualmente Firefox está consumiendo la mayoría de los recursos de mi procesador. Eso.""",ES,2018-07-13 16:52:05,2018-07-13 19:33:18,https://twitter.com/statuses/1017854502278455299,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYt380MQABsPzc,outbound,Miguel Useche,kuskunko (Tere),"""@kuskunko ¿Tienes instalado los drivers de vídeo en tu equipo? Intenta realizar estas acciones https://t.co/Ts8r1X3iX2 -MU""",ES,2018-07-13 16:52:05,2018-07-13 19:37:11,https://twitter.com/statuses/1017855479131799552,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYt380MQABsPzc,inbound,,kuskunko (Tere),"""@firefox_es Actualmente estoy usando la configuración de rendimiento recomendada. https://t.co/WKlYxgjzaU""",ES,2018-07-13 16:52:05,2018-07-13 19:47:21,https://twitter.com/statuses/1017858036159873024,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYt380MQABsPzc,outbound,Miguel Useche,kuskunko (Tere),"""@kuskunko Puedes realizar esta guía a ver si te funciona https://t.co/QcUdhS22aI -MU""",ES,2018-07-13 16:52:05,2018-07-22 15:11:24,https://twitter.com/statuses/1021050081917702145,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYs4mOBwABtL3E,inbound,,djmayhem (D.J. Orta),"""My first name is a commonly used password 😳 https://t.co/yZLR19bfMC""","EN,Pending,Help Me",2018-07-13 16:52:02,2018-07-13 16:52:02,https://twitter.com/statuses/1017813916221501440,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYj380MQABsPzW,inbound,,hiccupstix (thomas james),"""@ZorinOS @dsetsss Another reason why @Firefox still edges out @googlechrome &amp; @ChromiumDev for privacy: you can override user agent strings from about:config. No clunky add-ons required. Same with disabling WebRTC - #Chome won't let you do it w/o extensions. In #Firefox it's just another setting.""","EN,WebDev,No Action Taken",2018-07-13 16:51:25,2018-07-13 16:51:25,https://twitter.com/statuses/1017813761762082816,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYj380MQABsPzW,inbound,,hiccupstix (thomas james),"""@ZorinOS @dsetsss So if you want an infinitely growing number of extensions for each individual privacy concern, @googlechrome will suffice. But if you want to keep privacy protection simple &amp; effective, @firefox is the current gold standard. #Firefox @mozilla @FirefoxDevTools #Google #Chrome""","EN,WebDev,No Action Taken",2018-07-13 16:51:25,2018-07-13 16:58:19,https://twitter.com/statuses/1017815496807178241,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYcnpvIgABf4H7,inbound,,Damn_Daniel7 (Daniel Teixeira🇵🇹),"""@_mrrc_ @firefox Ainda bem que não sou egocêntrico e uso ""Daniel"" em nenhuma password""","PT-BR,Help Me",2018-07-13 16:50:56,2018-07-13 16:50:56,https://twitter.com/statuses/1017813639611518976,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYcnpvIgABf4H7,inbound,,Damn_Daniel7 (Daniel Teixeira🇵🇹),"""@_mrrc_ @firefox Ainda bem que não sou egocêntrico e não uso ""Daniel"" em nenhuma password minha :v""","PT-BR,Help Me",2018-07-13 16:50:56,2018-07-13 16:51:33,https://twitter.com/statuses/1017813793873776640,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYcnpvIgABf4H7,inbound,,Damn_Daniel7 (Daniel Teixeira🇵🇹),"""@_mrrc_ @firefox Lies !! v:

A minha password e ""abiliorekt"" mas estou a ponderar se a ""****doze"" não será mais segura :v""","PT-BR,Help Me",2018-07-13 16:50:56,2018-07-13 16:58:07,https://twitter.com/statuses/1017815449650847744,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYcnpvIgABf4H7,inbound,,Damn_Daniel7 (Daniel Teixeira🇵🇹),"""@_mrrc_ @firefox Principalmente quando essa password está tão aberta que já deve ser do conhecimento de muitos.""","PT-BR,Help Me",2018-07-13 16:50:56,2018-07-13 17:01:28,https://twitter.com/statuses/1017816291028107264,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jYKHpvIgABf4Hu,inbound,,SimmerVigor (Lucas Pardue),"""@firefox @bagder""",,2018-07-13 16:49:43,2018-07-13 16:49:43,https://twitter.com/statuses/1017813333896986630,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jX0wHTqgABZ9-v,inbound,,tdburrell (Todd Burrell),"""@firefox Maybe they're all just Elton John fans. 😉""",EN,2018-07-13 16:48:17,2018-07-13 16:48:17,https://twitter.com/statuses/1017812972352212996,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXlYmOBwABtL2s,inbound,,DanTanaka (Dan Tanaka),"""But the four most used passwords are: love, sex, secret, and god. https://t.co/YmgDSfoU8j""","EN,Fan Luv,Pending",2018-07-13 16:47:16,2018-07-13 16:47:16,https://twitter.com/statuses/1017812715681837056,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXX380MQABsPyd,inbound,,trotting (G),"""@firefox Curious. why is it a popular password?""","EN,Help Me",2018-07-13 16:46:21,2018-07-13 16:46:21,https://twitter.com/statuses/1017812487595491328,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXQQHTqgABZ9-g,inbound,,_mrrc_ (rc),"""@firefox @Damn_Daniel7 you piece of shit...""","EN,PT-BR,hate tweets",2018-07-13 16:45:51,2018-07-13 16:45:51,https://twitter.com/statuses/1017812360306839553,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXQQHTqgABZ9-g,inbound,,_mrrc_ (rc),"""@Damn_Daniel7 @firefox Aldrabão!
""DanielBundinhasXXX""""","EN,PT-BR,hate tweets",2018-07-13 16:45:51,2018-07-13 16:55:26,https://twitter.com/statuses/1017814772958613504,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXQQHTqgABZ9-g,inbound,,_mrrc_ (rc),"""@Damn_Daniel7 @firefox Conseguir fazer brute force nessa palavra:
conaDoZe
Penso que não é seguro!""","EN,PT-BR,hate tweets",2018-07-13 16:45:51,2018-07-13 16:59:27,https://twitter.com/statuses/1017815785211916288,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXQQHTqgABZ9-g,inbound,,_mrrc_ (rc),"""@Damn_Daniel7 @firefox  https://t.co/oJFcjpbET1""","EN,PT-BR,hate tweets",2018-07-13 16:45:51,2018-07-13 17:02:56,https://twitter.com/statuses/1017816661406224384,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXPH80MQABsPya,inbound,,Veronica (Veronica Belmont),"""Damn, Daniel! Back at it again with the terrible password! #SorryNotSorry https://t.co/viYfqs0YgQ""","EN,Pending,Help Me",2018-07-13 16:45:47,2018-07-13 16:45:47,https://twitter.com/statuses/1017812342376001536,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXNgHTqgABZ9-d,inbound,,daanelalejandro (Nemo Nobody),"""Damn. https://t.co/81lWZsEVQh""","EN,Pending",2018-07-13 16:45:41,2018-07-13 16:45:41,https://twitter.com/statuses/1017812319915651072,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXLn80MQABsPyV,inbound,,Def_Not_Dan (Definitely Not Dan),"""@firefox Phew.""",EN,2018-07-13 16:45:33,2018-07-13 16:45:33,https://twitter.com/statuses/1017812285992120320,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXLwHTqgABZ9-c,inbound,,Fancy2M (Schmatzel),"""@firefox @danielkeib 
Thank me later!""",EN,2018-07-13 16:45:33,2018-07-13 16:45:33,https://twitter.com/statuses/1017812286113710082,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXKnpvIgABf4HB,inbound,,prodigyaus (daniel 💡🤔),"""are you serious i thought i was getting hacked https://t.co/CvUPJR9nvY""","EN,Pending",2018-07-13 16:45:28,2018-07-13 16:45:28,https://twitter.com/statuses/1017812266148773888,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXI380MQABsPyQ,inbound,,hatemageddon (Hatemageddon),"""@firefox I wonder how did you find that out? 🤔""","EN,Help Me",2018-07-13 16:45:21,2018-07-13 16:45:21,https://twitter.com/statuses/1017812236595875842,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jXFH80MQABsPyL,inbound,,DanFromDiscord (Dan),"""@firefox Poor me. :(""",EN,2018-07-13 16:44:59,2018-07-13 16:44:59,https://twitter.com/statuses/1017812142190485504,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jW3QHTqgABZ9-J,inbound,,ojtorresto (Javier T),"""este gif parece ser para #Holasoydanny @DanielSamperO https://t.co/2Hrxw2uoxr""","ES,Pending",2018-07-13 16:44:08,2018-07-13 16:44:08,https://twitter.com/statuses/1017811930713554945,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jWd3pvIgABf4Gn,inbound,,unsugus (Miguel),"""No puede ser https://t.co/6VZ4NWeiRG""","ES,Pending",2018-07-13 16:42:30,2018-07-13 16:42:30,https://twitter.com/statuses/1017811519692853248,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jWd3pvIgABf4Gn,outbound,Miguel Useche,unsugus (Miguel),"""@unsugus Puedes usar D4n13! como contraseña, es mas seguro ;)  -MU""","ES,Pending",2018-07-13 16:42:30,2018-07-13 19:19:48,https://twitter.com/statuses/1017851103512285185,9438,157.3,2.621666666666667
twitter,message,tweet,https://reply.buffer.com/conversations/W0jWUomOBwABtL2A,inbound,,DanielPaterson0 (Daniel Paterson),"""@firefox WAIT WHAT""",EN,2018-07-13 16:41:53,2018-07-13 16:41:53,https://twitter.com/statuses/1017811363526250497,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jWUomOBwABtL2A,outbound,,DanielPaterson0 (Daniel Paterson),"""@DanielPaterson0 Oh, hey Daniel. Yeah - it's the #35 most popular password out there, apparently! https://t.co/Dzia8SZAVF""",EN,2018-07-13 16:41:53,2018-07-13 16:43:48,https://twitter.com/statuses/1017811846286340096,115,1.9166666666666667,0.03194444444444445
twitter,message,tweet,https://reply.buffer.com/conversations/W0jWUomOBwABtL2A,outbound,,DanielPaterson0 (Daniel Paterson),"""Feel free to tag all the Daniels in your life but if this is your password to anything PLEASE DON'T MENTION IT. Just go change it ASAP.""",EN,2018-07-13 16:41:53,2018-07-13 16:44:28,https://twitter.com/statuses/1017812014360510464,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jWUomOBwABtL2A,inbound,,DanielPaterson0 (Daniel Paterson),"""@firefox That's 25.""",EN,2018-07-13 16:41:53,2018-07-13 17:15:12,https://twitter.com/statuses/1017819747482816512,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jWRn80MQABsPx8,inbound,,phonesoldier (Shubham Agarwal),"""Never understood how these companies can tell which are hue most popular passwords. https://t.co/CW8pzRcGnt""","EN,Pending,Help Me",2018-07-13 16:41:41,2018-07-13 16:41:41,https://twitter.com/statuses/1017811310661079040,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jWMn80MQABsPx6,inbound,,maildian (Mail),"""@firefox ETA for android?""",Android,2018-07-13 16:41:21,2018-07-13 16:41:21,https://twitter.com/statuses/1017811226519265281,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jWMH80MQABsPx5,inbound,,finalbroadcast (ⓂⓘⓚⓔⓃⓂ),"""@ppmdad Firefox is calling you out. https://t.co/6eYaqM5yK9""","EN,Pending",2018-07-13 16:41:20,2018-07-13 16:41:20,https://twitter.com/statuses/1017811222010449922,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jV-YmOBwABtL10,inbound,,Zalbu_ (Daniels så kallade liv),"""Ursäkta https://t.co/xU9aTkSjum""",Pending,2018-07-13 16:40:23,2018-07-13 16:40:23,https://twitter.com/statuses/1017810984277331968,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0jUsgHTqgABZ99O,inbound,,OnYourTurntable (Eddie),"""@mozilla @firefox what is really embarrassing is how your memory management has been a disgrace since about version 1x... and you can't seem to fix it, so you built in the restore after crash - for gods sake man - free &amp; return unused memory!  #CPU bound #memory #hog""","EN,Crashes,Help Me,RAM",2018-07-13 16:34:56,2018-07-13 16:34:56,https://twitter.com/statuses/1017809615122247680,,,
